LNR,RESPONSE
31991,0.004651599697840194
31997,0.004080492384720087
31692,0.00465647105453645
31719,0.004719873122224768
31723,0.007954224880081632
32039,0.009578455870275516
32042,0.005818394646497455
31739,0.00465647105453645
32061,0.005127441727495315
32062,0.010081738106231754
44333,0.006337582393197072
44656,0.0044541520299198134
44658,0.0045365813072580675
44976,0.004339363825758352
44990,0.00465647105453645
45312,0.009843681777263278
45644,0.006812195967814127
41146,0.00465647105453645
41459,0.011232481326780182
41462,0.008597085353943759
41787,0.011757478321704746
42422,0.011429131694632881
42743,0.004724265492364555
43076,0.005643156102592025
44350,0.01072125265523019
44353,0.007275246967630745
44356,0.00857992752891121
25163,0.00465647105453645
25490,0.011986563802826752
25811,0.00465647105453645
25501,0.004441167240004733
25502,0.004840585216966063
25505,0.011772752143849293
25835,0.008271896269639898
25966,0.00542666770427917
25973,0.005403218244419212
25570,0.01291680764103962
25862,0.005662755477188074
25871,0.004171345904989848
25877,0.01720622507880035
34738,0.005425885257024092
34445,0.010829304147189573
34447,0.008107363642091617
34754,0.0046287919229198995
34764,0.009142561192724101
34772,0.010400632534378985
34775,0.005792663269187584
34484,0.024870184578814895
34180,0.011840850110646561
34199,0.004741453442735341
34527,0.00465647105453645
34226,0.007380377860255575
34555,0.00860297173865408
34243,0.007972107744635127
34252,0.007469489486560892
34267,0.006314232252589432
34276,0.0060660650167728624
34584,0.006545092891847836
34283,0.00465647105453645
34290,0.01121630055064319
34291,0.011317881429416901
34295,0.009156683402212363
34599,0.006758606060562888
34603,0.007055988912383364
35267,0.005168611139440013
35270,0.010849122990273944
35279,0.011544284565661414
35300,0.0083850420035488
34981,0.008502808655530143
35338,0.008000805103968351
35425,0.006306296330839949
35426,0.0047910391965757014
35432,0.01286066094057899
35022,0.006999462906345726
35347,0.005901496964882077
35062,0.01892617057841333
35072,0.008476743020109328
35104,0.01062024661789467
35106,0.0051406660999967
35114,0.007764135616061599
35131,0.009078065636031215
21744,0.01817158720530983
21754,0.004618364430647355
21784,0.014239012830254584
22088,0.006858764714554625
22095,0.015746288973532144
21806,0.008346655823248967
21811,0.006226746337032281
22099,0.008310088557554954
22104,0.011218902613784991
21819,0.00465647105453645
21822,0.004807402959141802
21834,0.0060877275349826634
21858,0.009459891047588743
21862,0.010515921642227815
21875,0.007094000454383609
22163,0.005490573058410483
21909,0.004421936282501261
21910,0.008953035955031722
21913,0.008901662552348035
21650,0.004308513744026109
21966,0.006825576339816899
21977,0.00465647105453645
21662,0.007066067170960817
21665,0.004056165913763863
21668,0.006417086447355492
21683,0.0071082961814212245
21697,0.005779937441271347
22665,0.007652504602241747
31548,0.006130403458971452
31553,0.005504755981050548
31555,0.007744408317430437
31232,0.005265757870577625
31647,0.004440413866616907
31243,0.006739492901823353
31266,0.006367134592819018
31274,0.010872603538866335
31590,0.00938119818149581
31294,0.00769050397524936
31296,0.007079486408683074
31600,0.008774879229363167
31314,0.003714787298635645
31358,0.007235775569125244
31369,0.005306133569240421
31376,0.005063683443855724
31070,0.006296313472452595
31382,0.015005014547882452
31385,0.005611544381585877
31393,0.022789192659073813
31086,0.01065912068350572
31114,0.012431059530754468
12861,0.004243217961175951
13182,0.00465647105453645
13185,0.005541864135185963
13190,0.004232606141915438
13194,0.015623976073287266
13536,0.00465647105453645
13542,0.007445741848977415
13559,0.00693294690523656
13600,0.012272881569278572
13608,0.009169514788248808
13922,0.012304002705408901
13934,0.004465326819403069
13634,0.0036538284999745674
13948,0.015921216812727654
13961,0.010848567889094206
13973,0.011735672296152742
13976,0.020281568843924517
13987,0.006117141796471882
13989,0.005834119257723066
13993,0.004442761881152781
13685,0.00968880557401648
13397,0.006213202589155713
13714,0.004504765286363542
13408,0.0069689067362589075
13416,0.00719541135526767
13734,0.0045314472962725665
13429,0.00465647105453645
13743,0.011551169918899637
13745,0.0076283540330763415
13440,0.0091774078380656
13455,0.02109971199742542
13461,0.00465647105453645
13469,0.008639878555195418
13780,0.007532980288928013
13483,0.004656104839591454
13486,0.004043264908310474
13805,0.013982756929670867
13503,0.0069774516430365415
13821,0.008827007700534923
14154,0.00736518524987499
14463,0.012113735567636633
14464,0.009878846505642106
14467,0.0046570956964588125
14484,0.007583908737493428
14494,0.004466331434160065
14182,0.007734467989406646
14513,0.011652614697746597
14517,0.00465647105453645
14200,0.006533580485031701
14230,0.00465647105453645
14533,0.009620598687837533
14536,0.010075398006335378
14245,0.01114432323257767
14246,0.016766280074533523
14260,0.005812748700034678
14263,0.019436835368994286
14571,0.00465647105453645
14574,0.004777882698255384
14278,0.004242225933660493
14279,0.008187502930941042
14585,0.006231907642592594
14589,0.0071516873801250195
14590,0.010900992415390758
3494,0.004157663190716642
3497,0.007923261002947362
3824,0.01315468726026025
3839,0.00465647105453645
3513,0.014450461143846008
3937,0.031769383618232123
3532,0.004852316548427816
3533,0.007724065234929066
3537,0.013905315831668819
3848,0.00465647105453645
3543,0.013079941758932479
3549,0.009230900767786225
3553,0.015304633222489896
3871,0.007938517031293365
3880,0.007154068280774297
3568,0.012611704720634742
3573,0.009727708924122471
3898,0.008873987023463033
3585,0.010099365130116788
3591,0.00465647105453645
3313,0.007963891516175835
3628,0.004721017358358302
3356,0.008116743912383189
3666,0.0036088466750207734
3390,0.010172007944271136
3704,0.005000055909928211
3719,0.006740030645167404
3406,0.00465647105453645
3722,0.011563633644113095
3438,0.009623441954017561
3743,0.004666869335874221
3751,0.004778329424122193
4386,0.007986778259998136
4081,0.019399621489258466
4084,0.006677097677194792
4086,0.008564426184710653
4407,0.00465647105453645
4420,0.00465647105453645
4106,0.006578697097180445
4108,0.007925502481282197
4113,0.011411114343267659
4114,0.007088784897532136
4429,0.007374603520832734
4433,0.006790185631108878
4124,0.016411009068724763
4145,0.009225589228652261
4465,0.00465647105453645
4218,0.004054710141572747
4504,0.012894898352974235
4520,0.00465647105453645
4523,0.0076996253813587
4249,0.0039276775772889025
3946,0.0046833288391376435
3950,0.007214159140339306
4293,0.007298563195742493
5752,0.00465647105453645
5470,0.008114014723994268
5775,0.013938203235951867
5777,0.003969352080685231
5492,0.008151490365251673
5494,0.009925023848049564
5495,0.00818784384397695
5788,0.008809502027408326
5793,0.00465647105453645
14054,0.01096844057257404
14057,0.004441167240004733
14398,0.0049133528613182825
14416,0.006644375873121904
14098,0.010274657206983612
14100,0.00465647105453645
14103,0.010017455690436253
14106,0.004853402192881711
14421,0.00465647105453645
14426,0.010853165974686224
14430,0.004801733292971243
14128,0.005880896782696427
14130,0.010950236991335354
15110,0.009239859193577492
14789,0.004681796360785291
14793,0.0047991021523037
15120,0.00404941489828798
15128,0.004983291470238325
15138,0.018664654905854155
14849,0.0045213477016006415
14853,0.009250313907786564
14859,0.004470040035862729
15199,0.011466017031306225
14903,0.006736137707929836
14929,0.0066403614044152695
14935,0.014168513516231088
15253,0.00629663931835271
14937,0.0064352593762864825
14949,0.00966491654253518
14951,0.01245236702338797
14676,0.00465647105453645
15000,0.011328312796063684
15014,0.00536433950428357
14712,0.0072243951826970075
15022,0.005221200169182578
15037,0.00443201722078057
15041,0.004466468148555326
14753,0.004279464870391232
15062,0.009807840205298445
15072,0.005418588780496893
14772,0.006975027944258544
14775,0.005657863959849587
15736,0.004275681422739165
15421,0.014488095501551198
15424,0.01111652044184239
15437,0.004441167240004733
15752,0.009044943859065723
15755,0.00465647105453645
2158,0.0038149822943940623
2160,0.007851605356677517
2161,0.006533279236224906
2490,0.00465647105453645
2493,0.007364162679152324
2497,0.008219198599035192
3120,0.007361729846429713
3123,0.018710553595949492
2830,0.00465647105453645
3145,0.005874929114857873
2871,0.019237947527276686
3282,0.010043274593883636
3288,0.004698240816676622
2883,0.007465164627873082
3187,0.004676094158017917
2904,0.00864539778449867
2909,0.0067418599652490615
3205,0.00465647105453645
3234,0.011889759103942278
3244,0.006462670064568048
3245,0.01028778271498548
3248,0.01723777986250754
2960,0.00465647105453645
2964,0.012853903828909118
3260,0.027399856302675323
3275,0.010707375244374399
3279,0.01027118263809179
2984,0.00937097030429427
2987,0.007667722117058256
2992,0.006964475547620861
2708,0.006108106726695989
2718,0.011430794563194645
3022,0.008684069089017823
3036,0.008313832737042254
2720,0.007933758020201834
2735,0.0036770573769191886
3053,0.0038616134852304113
3060,0.00465647105453645
3071,0.011107676650460165
3760,0.00622279577787372
12309,0.005570678007743584
12322,0.00848750091567514
12352,0.005890139880696171
12692,0.004653011270694619
12382,0.00465647105453645
12703,0.003663007307718461
12710,0.00469262259292564
12727,0.005092507143915497
12428,0.010163050175861192
12444,0.0050560577413322535
12447,0.008039237020246207
12451,0.009824232637009619
77557,0.005146028771216282
78505,0.00465647105453645
78821,0.004098493204312636
79784,0.0032186318653176418
80100,0.009561360249715007
80423,0.00488942591691405
80437,0.015996590978336195
80750,0.009098547807433344
81060,0.00983163296770217
81068,0.003783033579964552
81075,0.007693378068662307
81381,0.00465647105453645
76604,0.006541186094592762
77252,0.0060329052191914825
77562,0.005793488732665031
78212,0.011014602251862435
78214,0.028936760189542304
78518,0.0074645040300057855
78520,0.011576725509124208
78521,0.008434861430080879
78857,0.006537756212918933
79163,0.009291174034374778
79803,0.007832005952804531
80123,0.004500767303580372
80136,0.011528552001724979
80138,0.0059421947558495
80450,0.0051393377307847425
80454,0.004715621631150797
80455,0.010295907158138036
80457,0.011792658637240978
81401,0.01797635403810569
2266,0.006687509437104471
2595,0.00465647105453645
2289,0.014372318605987196
2609,0.009048270619505765
2611,0.00465647105453645
2613,0.005665675666781944
2616,0.006136531058363574
2628,0.014683295896029857
2654,0.006856832924108446
2346,0.014300489553190427
2356,0.0066214550349527335
2057,0.00465647105453645
2364,0.008533307438792841
2372,0.008159583579104129
2083,0.00465647105453645
2115,0.004189822421089553
2116,0.010488622795959896
2117,0.007353814019387039
2442,0.007971465179456717
2454,0.027632647696972636
2147,0.004164494197493896
71153,0.009483535931050403
66365,0.007556420589794017
66998,0.018714629542081414
67003,0.004785828562244928
67007,0.011167084567366412
67012,0.01764648677296886
67317,0.008873522313600776
57463,0.010289347415267975
58098,0.010048336613624972
58105,0.004792730714997892
58414,0.00803598214871294
58420,0.01505781792498533
58746,0.00465647105453645
59061,0.00465647105453645
59068,0.012078379963919639
59375,0.00465647105453645
59376,0.00917187550338106
59387,0.006992704184353805
59700,0.00465647105453645
60026,0.009602686285536139
60028,0.006478907015729163
60348,0.005269835966551148
60655,0.0061341352070304065
60657,0.00465647105453645
60973,0.008196433569577171
56201,0.010744808875108229
56525,0.006171622935771011
56837,0.005032968417178952
56843,0.006342021168451967
56845,0.015454826811527416
57164,0.00465647105453645
57805,0.00932121711153226
57806,0.004109031429684977
57808,0.008571119778251387
58111,0.016283808578209834
58436,0.012819653091540815
58447,0.005262928972983954
58751,0.00709194656113701
59073,0.00735605486850255
59396,0.010030331430280062
59405,0.00465647105453645
59716,0.004918629744429559
60037,0.009688630825647875
60045,0.00465647105453645
60357,0.004681111470761707
60363,0.013569858891392953
60672,0.017951555384380785
60684,0.00465647105453645
60687,0.006509850480980458
61006,0.004284273936980854
56220,0.008624370471211912
56222,0.015997606642880382
56539,0.003607825434261321
56540,0.025295384126266342
56548,0.004106499454281099
57497,0.006533758780689022
57509,0.00465647105453645
57821,0.006006088756360404
58135,0.005083531221980247
58458,0.00465647105453645
58790,0.009857743668929676
59424,0.004112076312849076
59425,0.00945457748890035
65474,0.006251512730736802
65484,0.004260253450993384
65797,0.006317683573500793
65810,0.006266892913396764
65812,0.008131780675175417
70503,0.00465647105453645
70505,0.008769532301904337
70825,0.009431927856755395
70831,0.006581219461675667
70832,0.008631911354657164
32454,0.009959554345522885
32781,0.010883681895054238
32789,0.009901923957633363
32812,0.007086880348963567
32506,0.01248209231760189
32512,0.011688472151019327
32844,0.010220078834418594
32845,0.008675102548040468
32852,0.010550320260617104
32875,0.003355192911356952
32897,0.00465647105453645
